Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO region
,Israel,31.046051000000002,34.851612,2020-06-16,19495,302,15449,3744,EURO
,Italy,41.87194,12.56738,2020-06-16,237500,34405,178526,24569,EURO
,Jamaica,18.1096,-77.2975,2020-06-16,621,10,449,162,PAHO
,Japan,36.204824,138.252924,2020-06-16,17484,934,15652,898,WPRO
,Jordan,31.24,36.51,2020-06-16,981,9,693,279,EMRO
,Kazakhstan,48.0196,66.9237,2020-06-16,15542,88,9647,5807,EURO
,Kenya,-0.0236,37.9062,2020-06-16,3860,105,1328,2427,AFRO
,South Korea,35.90775700000001,127.766922,2020-06-16,12198,279,0,11919,WPRO
,Kuwait,29.311659999999996,47.481766,2020-06-16,36958,303,28206,8449,EMRO
,Kyrgyzstan,41.20438,74.766098,2020-06-16,2562,30,1902,630,EURO
,Latvia,56.8796,24.6032,2020-06-16,1098,28,875,195,EURO
,Lebanon,33.8547,35.8623,2020-06-16,1473,32,889,552,EMRO
,Liberia,6.4280550000000005,-9.429499,2020-06-16,509,33,222,254,AFRO
,Liechtenstein,47.14,9.55,2020-06-16,82,1,81,0,EURO
,Lithuania,55.1694,23.8813,2020-06-16,1776,76,1441,259,EURO
,Luxembourg,49.8153,6.1296,2020-06-16,4075,110,3933,32,EURO
,Madagascar,-18.766947000000002,46.869107,2020-06-16,1317,12,417,888,AFRO
,Malaysia,4.210483999999999,101.97576600000001,2020-06-16,8505,121,7733,651,WPRO
,Maldives,3.2028,73.2207,2020-06-16,2094,8,1670,416,SEARO
,Malta,35.9375,14.3754,2020-06-16,656,9,608,39,EURO
,Mauritania,21.0079,-10.9408,2020-06-16,2057,93,373,1591,AFRO
,Mauritius,-20.348404000000002,57.552152,2020-06-16,337,10,325,2,AFRO
,Mexico,23.6345,-102.5528,2020-06-16,154863,18310,115394,21159,PAHO
,Moldova,47.4116,28.3699,2020-06-16,12254,423,6901,4930,EURO
,Monaco,43.7333,7.4167,2020-06-16,99,4,94,1,EURO
,Mongolia,46.8625,103.8467,2020-06-16,197,0,111,86,WPRO
,Montenegro,42.708678000000006,19.37439,2020-06-16,326,9,315,2,EURO
,Morocco,31.7917,-7.0926,2020-06-16,8931,212,7937,782,EMRO
,Namibia,-22.9576,18.4904,2020-06-16,34,0,18,16,AFRO
,Nepal,28.1667,84.25,2020-06-16,6591,19,1158,5414,SEARO
Aruba,Netherlands,12.5211,-69.9683,2020-06-16,101,3,98,0,EURO
Curacao,Netherlands,12.1696,-68.99,2020-06-16,23,1,19,3,EURO
Sint Maarten,Netherlands,18.0425,-63.0548,2020-06-16,77,15,62,0,EURO
,Netherlands,52.1326,5.2913,2020-06-16,49087,6070,0,43017,EURO
,New Zealand,-40.9006,174.886,2020-06-16,1506,22,1482,2,WPRO
,Nicaragua,12.865416,-85.207229,2020-06-16,1823,64,1238,521,PAHO
,Niger,17.607789,8.081666,2020-06-16,1016,66,885,65,AFRO
,Nigeria,9.082,8.6753,2020-06-16,17148,455,5623,11070,AFRO
,North Macedonia,41.6086,21.7453,2020-06-16,4299,201,1757,2341,EURO
,Norway,60.472,8.4689,2020-06-16,8660,242,8138,280,EURO
,Oman,21.512583,55.92325500000001,2020-06-16,25269,114,0,25155,EMRO
,Pakistan,30.3753,69.3451,2020-06-16,154760,2975,58437,93348,EMRO
,Panama,8.538,-80.7821,2020-06-16,21962,457,13774,7731,PAHO
,Papua New Guinea,-6.314993,143.95555,2020-06-16,8,0,8,0,WPRO
,Paraguay,-23.4425,-58.4438,2020-06-16,1303,13,699,591,PAHO
,Peru,-9.19,-75.0152,2020-06-16,237156,7056,125205,104895,PAHO
,Philippines,12.879721,121.77401699999999,2020-06-16,26781,1103,6552,19126,WPRO
,Poland,51.9194,19.1451,2020-06-16,30195,1272,14654,14269,EURO
,Portugal,39.3999,-8.2245,2020-06-16,37336,1522,23212,12602,EURO
,Qatar,25.3548,51.1839,2020-06-16,82077,80,60461,21536,EMRO
,Romania,45.9432,24.9668,2020-06-16,22415,1437,16071,4907,EURO
,Russia,61.52401,105.31875600000001,2020-06-16,544725,7274,293780,243671,EURO
,Rwanda,-1.9403,29.8739,2020-06-16,636,2,338,296,AFRO
,Saint Lucia,13.9094,-60.9789,2020-06-16,19,0,18,1,PAHO
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-16,29,0,25,4,PAHO
,San Marino,43.9424,12.4578,2020-06-16,694,42,590,62,EURO
,Saudi Arabia,23.885942,45.079162,2020-06-16,136315,1052,89540,45723,EMRO
,Senegal,14.4974,-14.4524,2020-06-16,5247,70,3525,1652,AFRO
,Serbia,44.0165,21.0059,2020-06-16,12426,256,11624,546,EURO
,Seychelles,-4.6796,55.492,2020-06-16,11,0,11,0,AFRO
,Singapore,1.2833,103.8333,2020-06-16,40969,26,31163,9780,WPRO
,Slovakia,48.669,19.699,2020-06-16,1552,28,1426,98,EURO
,Slovenia,46.1512,14.9955,2020-06-16,1499,109,1359,31,EURO
,Somalia,5.152149,46.199616,2020-06-16,2658,88,649,1921,EMRO
,South Africa,-30.5595,22.9375,2020-06-16,76334,1625,42063,32646,AFRO
,Spain,40.463667,-3.7492199999999998,2020-06-16,244328,27136,150376,66816,EURO
,Sri Lanka,7.873054,80.77179699999998,2020-06-16,1915,11,0,1904,SEARO
,Sudan,12.8628,30.2176,2020-06-16,7740,477,2820,4443,EMRO
,Suriname,3.9193,-56.0278,2020-06-16,236,6,48,182,PAHO
,Sweden,60.128161,18.643501,2020-06-16,53323,4939,0,48384,EURO
,Switzerland,46.8182,8.2275,2020-06-16,31154,1954,28900,300,EURO
,Taiwan,23.7,121.0,2020-06-16,445,7,433,5,WPRO
,Tanzania,-6.369028,34.888822,2020-06-16,509,21,183,305,AFRO
,Thailand,15.870032,100.992541,2020-06-16,3135,58,2993,84,SEARO
,Togo,8.6195,0.8248,2020-06-16,537,13,344,180,AFRO
,Trinidad and Tobago,10.6918,-61.2225,2020-06-16,123,8,109,6,PAHO
,Tunisia,33.886917,9.537499,2020-06-16,1125,49,1002,74,EMRO
,Turkey,38.9637,35.2433,2020-06-16,181298,4842,153379,23077,EURO
,Uganda,1.373333,32.290275,2020-06-16,724,0,351,373,AFRO
,Ukraine,48.3794,31.1656,2020-06-16,33209,922,15054,17233,EURO
,United Arab Emirates,23.424076,53.847818000000004,2020-06-16,42982,293,28861,13828,EMRO
Bermuda,United Kingdom,32.3078,-64.7505,2020-06-16,144,9,128,7,EURO
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-06-16,193,1,123,69,EURO
Channel Islands,United Kingdom,49.3723,-2.3644,2020-06-16,568,48,512,8,EURO
Gibraltar,United Kingdom,36.1408,-5.3536,2020-06-16,176,0,174,2,EURO
Isle of Man,United Kingdom,54.2361,-4.5481,2020-06-16,336,24,312,0,EURO
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-06-16,11,1,10,0,EURO
,United Kingdom,55.3781,-3.4360000000000004,2020-06-16,273507,42074,0,231433,EURO
,Uruguay,-32.5228,-55.7658,2020-06-16,849,24,801,24,PAHO
,US,40.0,-100.0,2020-06-16,2137731,117612,583503,1436616,PAHO
,Uzbekistan,41.377491,64.585262,2020-06-16,5493,19,4096,1378,EURO
,Venezuela,6.4238,-66.5897,2020-06-16,3150,27,835,2288,PAHO
,Vietnam,14.058323999999999,108.277199,2020-06-16,334,0,325,9,WPRO
,Zambia,-13.133897,27.849332,2020-06-16,1405,11,1142,252,AFRO
,Zimbabwe,-19.015438,29.154857,2020-06-16,391,4,62,325,AFRO
Diamond Princess,Canada,0.0,0.0,2020-06-16,0,1,0,-1,PAHO
,Dominica,15.415,-61.371,2020-06-16,18,0,16,2,PAHO
,Grenada,12.1165,-61.678999999999995,2020-06-16,23,0,22,1,PAHO
,Mozambique,-18.665695,35.529562,2020-06-16,638,4,0,634,AFRO
,Syria,34.802075,38.99681500000001,2020-06-16,177,6,0,171,EMRO
,Timor-Leste,-8.874217,125.727539,2020-06-16,24,0,0,24,SEARO
,Belize,17.1899,-88.4976,2020-06-16,22,2,16,4,PAHO
,Laos,19.856270000000002,102.495496,2020-06-16,19,0,19,0,WPRO
,Libya,26.3351,17.228331,2020-06-16,484,10,76,398,EMRO
,West Bank and Gaza,31.9522,35.2332,2020-06-16,514,3,415,96,EMRO
,Guinea-Bissau,11.8037,-15.1804,2020-06-16,1492,15,153,1324,AFRO
,Mali,17.570692,-3.996166000000001,2020-06-16,1885,104,0,1781,AFRO
,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-16,15,0,15,0,PAHO
Northwest Territories,Canada,64.8255,-124.8457,2020-06-16,5,0,0,5,PAHO
Yukon,Canada,64.2823,-135.0,2020-06-16,11,0,0,11,PAHO
,Kosovo,42.602636,20.902977,2020-06-16,1486,33,953,500,EURO
,Burma,21.9162,95.956,2020-06-16,262,6,179,77,SEARO
Anguilla,United Kingdom,18.2206,-63.0686,2020-06-16,3,0,3,0,EURO
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-06-16,8,1,7,0,EURO
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-06-16,12,1,0,11,EURO
,Botswana,-22.3285,24.6849,2020-06-16,60,1,24,35,AFRO
,Burundi,-3.3731,29.9189,2020-06-16,104,1,75,28,AFRO
,Sierra Leone,8.460555000000001,-11.779889,2020-06-16,1225,51,686,488,AFRO
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-06-16,7,0,7,0,EURO
,Malawi,-13.2543,34.3015,2020-06-16,564,6,73,485,AFRO
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-06-16,13,0,13,0,EURO
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-06-16,1,0,1,0,EURO
,South Sudan,6.8770000000000024,31.307,2020-06-16,1776,30,0,1746,EMRO
,Western Sahara,24.2155,-12.8858,2020-06-16,9,1,8,0,AFRO
,Sao Tome and Principe,0.1864,6.6131,2020-06-16,671,12,182,477,AFRO
,Yemen,15.552726999999999,48.516388,2020-06-16,885,214,91,580,EMRO
,Comoros,-11.6455,43.3333,2020-06-16,197,3,127,67,AFRO
,Tajikistan,38.861,71.2761,2020-06-16,5160,50,3624,1486,EURO
,Lesotho,-29.61,28.2336,2020-06-16,4,0,2,2,AFRO
,Afghanistan,33.93911,67.709953,2020-06-17,26874,504,6158,20212,EMRO
,Albania,41.1533,20.1683,2020-06-17,1722,38,1077,607,EURO
,Algeria,28.0339,1.6596,2020-06-17,11268,799,7943,2526,AFRO
,Andorra,42.5063,1.5218,2020-06-17,854,52,791,11,EURO
,Angola,-11.2027,17.8739,2020-06-17,155,7,64,84,AFRO
,Antigua and Barbuda,17.0608,-61.7964,2020-06-17,26,3,22,1,PAHO
,Argentina,-38.4161,-63.6167,2020-06-17,35552,913,10512,24127,PAHO
,Armenia,40.0691,45.0382,2020-06-17,18033,302,6814,10917,EURO
Australian Capital Territory,Australia,-35.4735,149.0124,2020-06-17,108,3,105,0,WPRO
New South Wales,Australia,-33.8688,151.2093,2020-06-17,3137,48,2770,319,WPRO
Northern Territory,Australia,-12.4634,130.8456,2020-06-17,29,0,29,0,WPRO
Queensland,Australia,-27.4698,153.0251,2020-06-17,1066,6,1052,8,WPRO
South Australia,Australia,-34.9285,138.6007,2020-06-17,440,4,436,0,WPRO
Tasmania,Australia,-42.8821,147.3272,2020-06-17,228,13,215,0,WPRO
Victoria,Australia,-37.8136,144.9631,2020-06-17,1780,19,1678,83,WPRO
Western Australia,Australia,-31.9505,115.8605,2020-06-17,603,9,592,2,WPRO
,Austria,47.5162,14.5501,2020-06-17,17203,687,16099,417,EURO
,Azerbaijan,40.1431,47.5769,2020-06-17,10991,133,6075,4783,EURO
,Bahamas,25.025885,-78.035889,2020-06-17,104,11,72,21,PAHO
,Bahrain,26.0275,50.55,2020-06-17,19961,49,14185,5727,EMRO
,Bangladesh,23.685,90.3563,2020-06-17,98489,1305,38189,58995,SEARO
,Barbados,13.1939,-59.5432,2020-06-17,97,7,85,5,PAHO
,Belarus,53.7098,27.9534,2020-06-17,56032,324,32735,22973,EURO
,Belgium,50.8333,4.469936,2020-06-17,60244,9675,16684,33885,EURO
,Benin,9.3077,2.3158,2020-06-17,572,9,237,326,AFRO
,Bhutan,27.5142,90.4336,2020-06-17,67,0,24,43,SEARO
,Bolivia,-16.2902,-63.5887,2020-06-17,20685,679,4002,16004,PAHO
,Bosnia and Herzegovina,43.9159,17.6791,2020-06-17,3141,168,2197,776,EURO
,Brazil,-14.235,-51.9253,2020-06-17,955377,46510,521046,387821,PAHO
,Brunei,4.5353,114.7277,2020-06-17,141,3,138,0,WPRO
,Bulgaria,42.7339,25.4858,2020-06-17,3542,184,1880,1478,EURO
,Burkina Faso,12.2383,-1.5616,2020-06-17,899,53,809,37,AFRO
,Cabo Verde,16.5388,-23.0418,2020-06-17,792,7,377,408,AFRO
,Cambodia,11.55,104.9167,2020-06-17,128,0,126,2,WPRO
,Cameroon,3.8480000000000003,11.5021,2020-06-17,9864,276,5570,4018,AFRO
Alberta,Canada,53.9333,-116.5765,2020-06-17,7530,151,0,7379,PAHO
British Columbia,Canada,53.7267,-127.6476,2020-06-17,2775,168,0,2607,PAHO
Grand Princess,Canada,0.0,0.0,2020-06-17,13,0,0,13,PAHO
Manitoba,Canada,53.7609,-98.8139,2020-06-17,306,7,0,299,PAHO
New Brunswick,Canada,46.5653,-66.4619,2020-06-17,164,2,0,162,PAHO
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-06-17,261,3,0,258,PAHO
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-06-17,1061,62,0,999,PAHO
Ontario,Canada,51.2538,-85.3232,2020-06-17,34382,2607,0,31775,PAHO
Prince Edward Island,Canada,46.5107,-63.4168,2020-06-17,27,0,0,27,PAHO
Quebec,Canada,52.9399,-73.5491,2020-06-17,54263,5298,0,48965,PAHO
Saskatchewan,Canada,52.9399,-106.4509,2020-06-17,693,13,0,680,PAHO
,Central African Republic,6.6111,20.9394,2020-06-17,2564,18,402,2144,AFRO
,Chad,15.4542,18.7322,2020-06-17,854,74,721,59,AFRO
,Chile,-35.6751,-71.543,2020-06-17,220628,3615,181931,35082,PAHO
Anhui,China,31.8257,117.2264,2020-06-17,991,6,985,0,WPRO
Beijing,China,40.1824,116.4142,2020-06-17,752,9,584,159,WPRO
Chongqing,China,30.0572,107.874,2020-06-17,582,6,573,3,WPRO
Fujian,China,26.0789,117.9874,2020-06-17,362,1,356,5,WPRO
Gansu,China,35.7518,104.2861,2020-06-17,150,2,137,11,WPRO
Guangdong,China,23.3417,113.4244,2020-06-17,1628,8,1603,17,WPRO
Guangxi,China,23.8298,108.7881,2020-06-17,254,2,252,0,WPRO
Guizhou,China,26.8154,106.8748,2020-06-17,147,2,145,0,WPRO
Hainan,China,19.1959,109.7453,2020-06-17,171,6,163,2,WPRO
Hebei,China,39.549,116.1306,2020-06-17,338,6,0,332,WPRO
Heilongjiang,China,47.861999999999995,127.7615,2020-06-17,947,13,934,0,WPRO
Henan,China,37.8957,114.9042,2020-06-17,1276,22,0,1254,WPRO
Hong Kong,China,22.3,114.2,2020-06-17,1120,4,1071,45,WPRO
Hubei,China,30.9756,112.2707,2020-06-17,68135,4512,63623,0,WPRO
Hunan,China,27.6104,111.7088,2020-06-17,1019,4,1015,0,WPRO
Inner Mongolia,China,44.0935,113.9448,2020-06-17,238,1,234,3,WPRO
Jiangsu,China,32.9711,119.455,2020-06-17,653,0,653,0,WPRO
Jiangxi,China,27.614,115.7221,2020-06-17,932,1,931,0,WPRO
Jilin,China,43.6661,126.1923,2020-06-17,155,2,153,0,WPRO
Liaoning,China,41.2956,122.6085,2020-06-17,152,2,147,3,WPRO
Macau,China,22.1667,113.55,2020-06-17,45,0,45,0,WPRO
Ningxia,China,37.2692,106.1655,2020-06-17,75,0,75,0,WPRO
Qinghai,China,35.7452,95.9956,2020-06-17,18,0,18,0,WPRO
Shaanxi,China,35.1917,108.8701,2020-06-17,314,3,306,5,WPRO
Shandong,China,36.3427,118.1498,2020-06-17,792,7,783,2,WPRO
Shanghai,China,31.201999999999998,121.4491,2020-06-17,697,7,668,22,WPRO
Shanxi,China,37.5777,112.2922,2020-06-17,198,0,198,0,WPRO
Sichuan,China,30.6171,102.7103,2020-06-17,589,3,567,19,WPRO
Tianjin,China,39.3054,117.323,2020-06-17,197,3,191,3,WPRO
Tibet,China,31.6927,88.0924,2020-06-17,1,0,1,0,WPRO
Xinjiang,China,41.1129,85.2401,2020-06-17,76,3,73,0,WPRO
Yunnan,China,24.974,101.48700000000001,2020-06-17,185,2,183,0,WPRO
Zhejiang,China,29.1832,120.0934,2020-06-17,1269,1,1267,1,WPRO
,Colombia,4.5709,-74.2973,2020-06-17,57046,1864,20400,34782,PAHO
,Republic of the Congo,-0.228,15.8277,2020-06-17,883,27,391,465,AFRO
,Democratic Republic of the Congo,-4.0383,21.7587,2020-06-17,5100,115,640,4345,AFRO
,Costa Rica,9.7489,-83.7534,2020-06-17,1871,12,899,960,PAHO
,Cote d'Ivoire,7.54,-5.5471,2020-06-17,6063,48,2749,3266,AFRO
,Croatia,45.1,15.2,2020-06-17,2258,107,2141,10,EURO
,Cuba,21.521757,-77.78116700000002,2020-06-17,2280,84,0,2196,PAHO
,Cyprus,35.1264,33.4299,2020-06-17,985,18,816,151,EURO
,Czechia,49.8175,15.472999999999999,2020-06-17,10162,333,7399,2430,EURO
Faroe Islands,Denmark,61.8926,-6.9118,2020-06-17,187,0,187,0,EURO
Greenland,Greenland,71.7069,-42.6043,2020-06-17,13,0,13,0,EURO
,Denmark,56.2639,9.5018,2020-06-17,12294,598,11185,511,EURO
,Djibouti,11.8251,42.5903,2020-06-17,4545,43,3411,1091,EMRO
,Dominican Republic,18.7357,-70.1627,2020-06-17,24105,633,14216,9256,PAHO
,Ecuador,-1.8312,-78.1834,2020-06-17,48490,4007,23881,20602,PAHO
,Egypt,26.820553000000004,30.802497999999996,2020-06-17,49219,1850,13141,34228,EMRO
,El Salvador,13.7942,-88.8965,2020-06-17,4066,79,2137,1850,PAHO
,Equatorial Guinea,1.6508,10.2679,2020-06-17,1664,32,515,1117,AFRO
,Eritrea,15.1794,39.7823,2020-06-17,131,0,39,92,AFRO
,Estonia,58.5953,25.0136,2020-06-17,1977,69,1743,165,EURO
,Eswatini,-26.5225,31.4659,2020-06-17,563,4,262,297,AFRO
,Ethiopia,9.145,40.4897,2020-06-17,3759,63,849,2847,AFRO
,Fiji,-17.7134,178.065,2020-06-17,18,0,18,0,WPRO
,Finland,61.92411,25.748151,2020-06-17,7117,326,6200,591,EURO
French Guiana,France,3.9339,-53.1258,2020-06-17,1554,5,663,886,EURO
French Polynesia,France,-17.6797,149.4068,2020-06-17,60,0,60,0,EURO
Guadeloupe,France,16.265,-61.551,2020-06-17,171,14,157,0,EURO
Mayotte,France,-12.8275,45.166244,2020-06-17,2345,29,2066,250,EURO
New Caledonia,France,-20.904304999999997,165.618042,2020-06-17,21,0,21,0,EURO
Reunion,France,-21.1151,55.5364,2020-06-17,497,1,460,36,EURO
Saint Barthelemy,France,17.9,-62.8333,2020-06-17,6,0,6,0,EURO
St Martin,France,18.0708,-63.0501,2020-06-17,42,3,36,3,EURO
Martinique,France,14.6415,-61.0242,2020-06-17,202,14,98,90,EURO
,France,46.2276,2.2137,2020-06-17,190534,29512,70223,90799,EURO
,Gabon,-0.8037,11.6094,2020-06-17,4229,30,1505,2694,AFRO
,Gambia,13.4432,-15.3101,2020-06-17,34,1,24,9,AFRO
,Georgia,42.3154,43.3569,2020-06-17,888,14,731,143,EURO
,Germany,51.165690999999995,10.451526,2020-06-17,188604,8851,173599,6154,EURO
,Ghana,7.9465,-1.0232,2020-06-17,12590,66,4410,8114,AFRO
,Greece,39.0742,21.8243,2020-06-17,3203,187,1374,1642,EURO
,Guatemala,15.7835,-90.2308,2020-06-17,11251,432,2200,8619,PAHO
,Guinea,9.9456,-9.6966,2020-06-17,4668,26,3364,1278,AFRO
,Guyana,4.860416000000002,-58.93018000000001,2020-06-17,171,12,0,159,PAHO
,Haiti,18.9712,-72.2852,2020-06-17,4688,82,24,4582,PAHO
,Holy See,41.9029,12.4534,2020-06-17,12,0,12,0,EURO
,Honduras,15.2,-86.2419,2020-06-17,10299,336,1116,8847,PAHO
,Hungary,47.1625,19.5033,2020-06-17,4078,567,2547,964,EURO
,Iceland,64.9631,-19.0208,2020-06-17,1812,10,1793,9,EURO
,India,20.593684,78.96288,2020-06-17,366946,12237,194325,160384,SEARO
,Indonesia,-0.7893,113.9213,2020-06-17,41431,2276,16243,22912,SEARO
,Iran,32.427908,53.68804599999999,2020-06-17,195051,9185,154812,31054,EMRO
,Iraq,33.223191,43.679291,2020-06-17,24254,773,10770,12711,EMRO
,Ireland,53.1424,-7.6921,2020-06-17,25341,1710,22698,933,EURO
,Israel,31.046051000000002,34.851612,2020-06-17,19783,303,15459,4021,EURO
,Italy,41.87194,12.56738,2020-06-17,237828,34448,179455,23925,EURO
,Jamaica,18.1096,-77.2975,2020-06-17,626,10,451,165,PAHO
,Japan,36.204824,138.252924,2020-06-17,17530,935,15753,842,WPRO
,Jordan,31.24,36.51,2020-06-17,987,9,693,285,EMRO
,Kazakhstan,48.0196,66.9237,2020-06-17,15877,97,9920,5860,EURO
,Kenya,-0.0236,37.9062,2020-06-17,4044,107,1353,2584,AFRO
,South Korea,35.90775700000001,127.766922,2020-06-17,12257,280,0,11977,WPRO
,Kuwait,29.311659999999996,47.481766,2020-06-17,37533,306,28896,8331,EMRO
,Kyrgyzstan,41.20438,74.766098,2020-06-17,2657,31,1933,693,EURO
,Latvia,56.8796,24.6032,2020-06-17,1104,30,875,199,EURO
,Lebanon,33.8547,35.8623,2020-06-17,1489,32,907,550,EMRO
,Liberia,6.4280550000000005,-9.429499,2020-06-17,516,33,240,243,AFRO
,Liechtenstein,47.14,9.55,2020-06-17,82,1,81,0,EURO
,Lithuania,55.1694,23.8813,2020-06-17,1778,76,1447,255,EURO
,Luxembourg,49.8153,6.1296,2020-06-17,4085,110,3935,40,EURO
,Madagascar,-18.766947000000002,46.869107,2020-06-17,1378,12,450,916,AFRO
,Malaysia,4.210483999999999,101.97576600000001,2020-06-17,8515,121,7873,521,WPRO
,Maldives,3.2028,73.2207,2020-06-17,2120,8,1677,435,SEARO
,Malta,35.9375,14.3754,2020-06-17,662,9,610,43,EURO
,Mauritania,21.0079,-10.9408,2020-06-17,2223,95,427,1701,AFRO
,Mauritius,-20.348404000000002,57.552152,2020-06-17,337,10,325,2,AFRO
,Mexico,23.6345,-102.5528,2020-06-17,159793,19080,118504,22209,PAHO
,Moldova,47.4116,28.3699,2020-06-17,12732,433,7077,5222,EURO
,Monaco,43.7333,7.4167,2020-06-17,99,4,94,1,EURO
,Mongolia,46.8625,103.8467,2020-06-17,201,0,127,74,WPRO
,Montenegro,42.708678000000006,19.37439,2020-06-17,333,9,315,9,EURO
,Morocco,31.7917,-7.0926,2020-06-17,8997,213,7993,791,EMRO
,Namibia,-22.9576,18.4904,2020-06-17,36,0,19,17,AFRO
,Nepal,28.1667,84.25,2020-06-17,7177,20,1167,5990,SEARO
Aruba,Netherlands,12.5211,-69.9683,2020-06-17,101,3,98,0,EURO
Curacao,Netherlands,12.1696,-68.99,2020-06-17,23,1,19,3,EURO
Sint Maarten,Netherlands,18.0425,-63.0548,2020-06-17,77,15,62,0,EURO
,Netherlands,52.1326,5.2913,2020-06-17,49204,6074,0,43130,EURO
,New Zealand,-40.9006,174.886,2020-06-17,1507,22,1482,3,WPRO
,Nicaragua,12.865416,-85.207229,2020-06-17,1823,64,1238,521,PAHO
,Niger,17.607789,8.081666,2020-06-17,1020,67,893,60,AFRO
,Nigeria,9.082,8.6753,2020-06-17,17735,469,5967,11299,AFRO
,North Macedonia,41.6086,21.7453,2020-06-17,4482,210,1803,2469,EURO
,Norway,60.472,8.4689,2020-06-17,8692,243,8138,311,EURO
,Oman,21.512583,55.92325500000001,2020-06-17,26079,116,0,25963,EMRO
,Pakistan,30.3753,69.3451,2020-06-17,160118,3093,59215,97810,EMRO
,Panama,8.538,-80.7821,2020-06-17,22597,470,13774,8353,PAHO
,Papua New Guinea,-6.314993,143.95555,2020-06-17,8,0,8,0,WPRO
,Paraguay,-23.4425,-58.4438,2020-06-17,1308,13,711,584,PAHO
,Peru,-9.19,-75.0152,2020-06-17,240908,7257,128622,105029,PAHO
,Philippines,12.879721,121.77401699999999,2020-06-17,27238,1108,6820,19310,WPRO
,Poland,51.9194,19.1451,2020-06-17,30701,1286,14921,14494,EURO
,Portugal,39.3999,-8.2245,2020-06-17,37672,1523,23580,12569,EURO
,Qatar,25.3548,51.1839,2020-06-17,83174,82,62172,20920,EMRO
,Romania,45.9432,24.9668,2020-06-17,22760,1451,16117,5192,EURO
,Russia,61.52401,105.31875600000001,2020-06-17,552549,7468,303800,241281,EURO
,Rwanda,-1.9403,29.8739,2020-06-17,639,2,347,290,AFRO
,Saint Lucia,13.9094,-60.9789,2020-06-17,19,0,18,1,PAHO
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-17,29,0,25,4,PAHO
,San Marino,43.9424,12.4578,2020-06-17,696,42,591,63,EURO
,Saudi Arabia,23.885942,45.079162,2020-06-17,141234,1091,91662,48481,EMRO
,Senegal,14.4974,-14.4524,2020-06-17,5369,73,3606,1690,AFRO
,Serbia,44.0165,21.0059,2020-06-17,12522,257,11697,568,EURO
,Seychelles,-4.6796,55.492,2020-06-17,11,0,11,0,AFRO
,Singapore,1.2833,103.8333,2020-06-17,41216,26,31938,9252,WPRO
,Slovakia,48.669,19.699,2020-06-17,1561,28,1437,96,EURO
,Slovenia,46.1512,14.9955,2020-06-17,1503,109,1359,35,EURO
,Somalia,5.152149,46.199616,2020-06-17,2696,88,685,1923,EMRO
,South Africa,-30.5595,22.9375,2020-06-17,80412,1674,44331,34407,AFRO
,Spain,40.463667,-3.7492199999999998,2020-06-17,244683,27136,150376,67171,EURO
,Sri Lanka,7.873054,80.77179699999998,2020-06-17,1924,11,0,1913,SEARO
,Sudan,12.8628,30.2176,2020-06-17,8020,487,2966,4567,EMRO
,Suriname,3.9193,-56.0278,2020-06-17,261,6,48,207,PAHO
,Sweden,60.128161,18.643501,2020-06-17,54562,5041,0,49521,EURO
,Switzerland,46.8182,8.2275,2020-06-17,31187,1956,28900,331,EURO
,Taiwan,23.7,121.0,2020-06-17,445,7,434,4,WPRO
,Tanzania,-6.369028,34.888822,2020-06-17,509,21,183,305,AFRO
,Thailand,15.870032,100.992541,2020-06-17,3135,58,2996,81,SEARO
,Togo,8.6195,0.8248,2020-06-17,544,13,353,178,AFRO
,Trinidad and Tobago,10.6918,-61.2225,2020-06-17,123,8,109,6,PAHO
,Tunisia,33.886917,9.537499,2020-06-17,1128,50,1004,74,EMRO
,Turkey,38.9637,35.2433,2020-06-17,182727,4861,154640,23226,EURO
,Uganda,1.373333,32.290275,2020-06-17,732,0,420,312,AFRO
,Ukraine,48.3794,31.1656,2020-06-17,33986,953,15485,17548,EURO
,United Arab Emirates,23.424076,53.847818000000004,2020-06-17,43364,295,29537,13532,EMRO
Bermuda,United Kingdom,32.3078,-64.7505,2020-06-17,144,9,128,7,EURO
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-06-17,193,1,132,60,EURO
Channel Islands,United Kingdom,49.3723,-2.3644,2020-06-17,570,48,512,10,EURO
Gibraltar,United Kingdom,36.1408,-5.3536,2020-06-17,176,0,176,0,EURO
Isle of Man,United Kingdom,54.2361,-4.5481,2020-06-17,336,24,312,0,EURO
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-06-17,11,1,10,0,EURO
